DateTime,PairID,PairName,Open,High,Low,Close,Volume,Spread,SMA_10,SMA_50,Trend,RSI_14,RSI_Signal,EMA_12,EMA_26,MACD,MACD_Signal_Line,MACD_Histogram,MACD_Signal,BB_Middle,BB_Upper,BB_Lower,BB_Signal,ATR_14,Trend_Score,RSI_Score,MACD_Score,BB_Score,TechnicalScore,TechnicalSignal,ML_Signal,ML_Probability_Up,FinalAISignal,SignalConfidence,Position,NetPnL,CumulativePnL,Drawdown,FilteredPosition,FilteredNetPnL,FilteredCumulativePnL,FilteredDrawdown,Date,Hour,Month,Year,RiskLevel
2023-01-05 11:00:00,1,EUR/USD,1.06807,1.06807,1.06747,1.06749,4004,1.9,1.070876,1.0728536,SELL,26.4485981308408,BUY,1.0707731961894738,1.0719156300531862,-0.0011424338637124,-0.0007507074620618,-0.0003917264016506,SELL,1.072005,1.0763772161067604,1.0676327838932398,BUY,0.0013614285714285,-1,1,-1,1,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,-0.0,-523.0000000000225,-531.0000000000236,0.0,-0.0,-227.0000000000464,-262.0000000000364,2023-01-05,11,1,2023,Low
2023-01-05 12:00:00,1,EUR/USD,1.06708,1.06708,1.06565,1.06665,6611,1.9,1.070404,1.0727412,SELL,26.67295004712483,BUY,1.07013885831417,1.07152558338258,-0.0013867250684098,-0.0008779109833314,-0.0005088140850783,SELL,1.07153,1.0760672099008326,1.0669927900991671,BUY,0.0013885714285714,-1,1,-1,1,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,-0.0,-523.0000000000225,-531.0000000000236,0.0,-0.0,-227.0000000000464,-262.0000000000364,2023-01-05,12,1,2023,Medium
2023-01-05 13:00:00,1,EUR/USD,1.06692,1.06692,1.06569,1.06611,3873,1.3,1.069921,1.07263,SELL,28.47082494969753,BUY,1.069519033958144,1.0711244290579445,-0.0016053950998005,-0.0010234078066252,-0.0005819872931752,SELL,1.071054,1.0757739393394856,1.0663340606605145,BUY,0.0012971428571428,-1,1,-1,1,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,-0.0,-523.0000000000225,-531.0000000000236,0.0,-0.0,-227.0000000000464,-262.0000000000364,2023-01-05,13,1,2023,Low
2023-01-05 14:00:00,1,EUR/USD,1.06541,1.06616,1.0654,1.06594,4498,1.2,1.0693860000000002,1.0725464,SELL,25.025746652935283,BUY,1.0689684133491988,1.0707403972758744,-0.0017719839266756,-0.0011731230306353,-0.0005988608960403,SELL,1.0705825,1.0753706119232402,1.0657943880767595,NEUTRAL,0.0012999999999999,-1,1,-1,0,-1,SELL,NO_ML_SIGNAL,0.5,HOLD,50,-1.0,-19.9999999999858,-543.0000000000083,-551.0000000000094,0.0,0.0,-227.0000000000464,-262.0000000000364,2023-01-05,14,1,2023,Low
2023-01-05 15:00:00,1,EUR/USD,1.06553,1.06669,1.06553,1.06602,2616,1.3,1.068777,1.0724328,SELL,23.52941176470492,BUY,1.068514811295476,1.0703907382184024,-0.0018759269229264,-0.0013136838090935,-0.0005622431138329,SELL,1.0701675,1.075029848901725,1.065305151098275,NEUTRAL,0.0013378571428571,-1,1,-1,0,-1,SELL,NO_ML_SIGNAL,0.5,HOLD,50,-1.0,13.999999999999243,-529.0000000000091,-537.0000000000102,0.0,-0.0,-227.0000000000464,-262.0000000000364,2023-01-05,15,1,2023,Low
2023-01-05 16:00:00,1,EUR/USD,1.06574,1.0659,1.06432,1.06575,2655,1.5,1.068073,1.072307,SELL,20.358649789028163,BUY,1.0680894557115566,1.070046979831854,-0.0019575241202973,-0.0014424518713343,-0.000515072248963,SELL,1.0697800000000002,1.0747579979065782,1.064802002093422,NEUTRAL,0.0013464285714285,-1,1,-1,0,-1,SELL,NO_ML_SIGNAL,0.5,HOLD,50,-1.0,-90.00000000000284,-619.0000000000119,-627.0000000000131,0.0,0.0,-227.0000000000464,-262.0000000000364,2023-01-05,16,1,2023,Low
2023-01-05 17:00:00,1,EUR/USD,1.06624,1.06704,1.06622,1.0665,2745,2.0,1.067535,1.0721876,SELL,27.346938775509244,BUY,1.0678449240636247,1.06978424058505,-0.0019393165214252,-0.0015418248013525,-0.0003974917200726,SELL,1.0694785,1.074485548820886,1.064471451179114,NEUTRAL,0.0013221428571428,-1,1,-1,0,-1,SELL,NO_ML_SIGNAL,0.5,HOLD,50,-1.0,-293.9999999999965,-913.0000000000084,-921.0000000000095,0.0,0.0,-227.0000000000464,-262.0000000000364,2023-01-05,17,1,2023,Low
2023-01-05 18:00:00,1,EUR/USD,1.06923,1.06927,1.06923,1.06924,3291,1.0,1.0673,1.0721207999999998,SELL,41.59146841673423,NEUTRAL,1.0680595511307591,1.069743926467639,-0.0016843753368795,-0.0015703349084579,-0.0001140404284216,SELL,1.0693605,1.0742672664344357,1.0644537335655642,NEUTRAL,0.0014614285714285,-1,0,-1,0,-2,STRONG_SELL,NO_ML_SIGNAL,0.5,STRONG_SELL,75,-1.0,4.999999999987246,-908.0000000000211,-916.0000000000224,-1.0,4.99999999998,-222.0000000000664,-257.0000000000564,2023-01-05,18,1,2023,Medium
2023-01-05 19:00:00,1,EUR/USD,1.06953,1.07046,1.06849,1.06909,788,1.3,1.067149,1.0720304,SELL,36.89236111111145,NEUTRAL,1.0682180817260272,1.0696954874700362,-0.001477405744009,-0.0015517490755681,7.434333155913642e-05,BUY,1.0692955,1.0741792322871582,1.0644117677128415,NEUTRAL,0.0015371428571428,-1,0,1,0,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,0.0,-908.0000000000211,-916.0000000000224,0.0,0.0,-222.0000000000664,-257.0000000000564,2023-01-05,19,1,2023,High
2023-01-05 20:00:00,1,EUR/USD,1.0703,1.07153,1.07023,1.07042,1474,1.6,1.067321,1.0719847999999998,SELL,40.26294165981878,NEUTRAL,1.0685568383835615,1.0697491550648484,-0.0011923166812868,-0.0014798625967118,0.000287545915425,BUY,1.069277,1.0741396529471277,1.0644143470528724,NEUTRAL,0.0015757142857142,-1,0,1,0,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,-0.0,-908.0000000000211,-916.0000000000224,0.0,-0.0,-222.0000000000664,-257.0000000000564,2023-01-05,20,1,2023,High
2023-01-05 21:00:00,1,EUR/USD,1.06974,1.06978,1.06955,1.06958,2025,1.6,1.06753,1.071919,SELL,40.49586776859465,NEUTRAL,1.0687142478630136,1.0697366250600446,-0.001022377197031,-0.0013883655167757,0.0003659883197446,BUY,1.069203,1.073995951403665,1.0644100485963353,NEUTRAL,0.0015571428571428,-1,0,1,0,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,0.0,-908.0000000000211,-916.0000000000224,0.0,0.0,-222.0000000000664,-257.0000000000564,2023-01-05,21,1,2023,High
2023-01-05 22:00:00,1,EUR/USD,1.07051,1.07096,1.07008,1.07036,1617,0.9,1.0679010000000002,1.0718972,SELL,45.115170770452266,NEUTRAL,1.0689674404994731,1.069782800981523,-0.0008153604820497,-0.0012737645098305,0.0004584040277807,BUY,1.0691525,1.073870005473737,1.0644349945262632,NEUTRAL,0.0016014285714285,-1,0,1,0,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,0.0,-908.0000000000211,-916.0000000000224,0.0,0.0,-222.0000000000664,-257.0000000000564,2023-01-05,22,1,2023,High
2023-01-05 23:00:00,1,EUR/USD,1.0712,1.07156,1.07062,1.07112,3382,1.3,1.068402,1.0718616,SELL,52.10355987055056,NEUTRAL,1.0692986034995542,1.0698818527606695,-0.0005832492611153,-0.0011356614600874,0.0005524121989721,BUY,1.0691615,1.0738940269760402,1.06442897302396,NEUTRAL,0.0015778571428571,-1,0,1,0,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,-0.0,-908.0000000000211,-916.0000000000224,0.0,-0.0,-222.0000000000664,-257.0000000000564,2023-01-05,23,1,2023,High
2023-01-06 00:00:00,1,EUR/USD,1.06986,1.07029,1.06964,1.06996,3508,1.3,1.068804,1.0718026,SELL,55.42168674698834,NEUTRAL,1.0694003568073152,1.0698876414450644,-0.0004872846377492,-0.0010059860956198,0.0005187014578705,BUY,1.069095,1.0737381273489908,1.064451872651009,NEUTRAL,0.0015228571428571,-1,0,1,0,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,-0.0,-908.0000000000211,-916.0000000000224,0.0,-0.0,-222.0000000000664,-257.0000000000564,2023-01-06,0,1,2023,High
2023-01-06 01:00:00,1,EUR/USD,1.06905,1.06929,1.06819,1.06862,1240,1.1,1.069064,1.07172,SELL,54.80851063829737,NEUTRAL,1.069280301913882,1.069793742078763,-0.0005134401648811,-0.0009074769094721,0.0003940367445909,BUY,1.0689205,1.0733436423695208,1.064497357630479,NEUTRAL,0.0015614285714285,-1,0,1,0,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,-0.0,-908.0000000000211,-916.0000000000224,0.0,-0.0,-222.0000000000664,-257.0000000000564,2023-01-06,1,1,2023,High
2023-01-06 02:00:00,1,EUR/USD,1.0678,1.06819,1.06614,1.06726,3312,1.7,1.069215,1.071603,SELL,52.48573757131223,NEUTRAL,1.0689694862348234,1.0696060574803363,-0.0006365712455131,-0.0008532957766803,0.0002167245311671,BUY,1.068644,1.0727269576483098,1.06456104235169,NEUTRAL,0.0016071428571428,-1,0,1,0,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,-0.0,-908.0000000000211,-916.0000000000224,0.0,-0.0,-222.0000000000664,-257.0000000000564,2023-01-06,2,1,2023,High
2023-01-06 03:00:00,1,EUR/USD,1.06704,1.06767,1.06704,1.06715,5843,0.8,1.06928,1.0714824,SELL,54.39189189189276,NEUTRAL,1.0686895652756196,1.069424127296608,-0.0007345620209882,-0.0008295490255419,9.498700455369774e-05,BUY,1.0684075,1.0722416066344334,1.0645733933655666,NEUTRAL,0.0015642857142857,-1,0,1,0,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,0.0,-908.0000000000211,-916.0000000000224,0.0,0.0,-222.0000000000664,-257.0000000000564,2023-01-06,3,1,2023,High
2023-01-06 04:00:00,1,EUR/USD,1.06772,1.06839,1.06676,1.06748,3246,2.0,1.0691039999999998,1.0713546,SELL,56.41666666666638,NEUTRAL,1.0685034783101397,1.0692801178672295,-0.0007766395570898,-0.0008189671318514,4.2327574761648855e-05,BUY,1.068202,1.0717476161219464,1.0646563838780538,NEUTRAL,0.0016264285714285,-1,0,1,0,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,-0.0,-908.0000000000211,-916.0000000000224,0.0,-0.0,-222.0000000000664,-257.0000000000564,2023-01-06,4,1,2023,High
2023-01-06 05:00:00,1,EUR/USD,1.06676,1.06797,1.06676,1.06728,3928,1.5,1.068923,1.0712604,SELL,55.19801980198049,NEUTRAL,1.0683152508778104,1.0691319609881755,-0.0008167101103651,-0.0008185157275542,1.805617189109404e-06,BUY,1.068036,1.071415899718225,1.064656100281775,NEUTRAL,0.00163,-1,0,1,0,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,0.0,-908.0000000000211,-916.0000000000224,0.0,0.0,-222.0000000000664,-257.0000000000564,2023-01-06,5,1,2023,High
2023-01-06 06:00:00,1,EUR/USD,1.0687,1.0687,1.06825,1.06838,6855,1.0,1.0687190000000002,1.0711534,SELL,60.15444015444083,NEUTRAL,1.0683252122812243,1.0690762601742367,-0.0007510478930123,-0.0008050221606458,5.397426763345818e-05,BUY,1.06802,1.0713896790414073,1.064650320958593,NEUTRAL,0.00161,-1,0,1,0,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,0.0,-908.0000000000211,-916.0000000000224,0.0,0.0,-222.0000000000664,-257.0000000000564,2023-01-06,6,1,2023,High
2023-01-06 07:00:00,1,EUR/USD,1.06959,1.06959,1.06903,1.06947,911,0.9,1.068708,1.0710688,SELL,61.17381489841991,NEUTRAL,1.068501333468728,1.0691054260872563,-0.0006040926185282,-0.0007648362522223,0.000160743633694,BUY,1.068119,1.0715390824859237,1.0646989175140764,NEUTRAL,0.0016042857142857,-1,0,1,0,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,0.0,-908.0000000000211,-916.0000000000224,0.0,0.0,-222.0000000000664,-257.0000000000564,2023-01-06,7,1,2023,High
2023-01-06 08:00:00,1,EUR/USD,1.06978,1.07041,1.06978,1.07002,2195,1.1,1.068674,1.0709874,SELL,53.51351351351364,NEUTRAL,1.0687349744735393,1.0691731723030151,-0.0004381978294758,-0.000699508567673,0.0002613107381971,BUY,1.0682875,1.071734804820626,1.064840195179374,NEUTRAL,0.0014735714285714,-1,0,1,0,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,-0.0,-908.0000000000211,-916.0000000000224,0.0,-0.0,-222.0000000000664,-257.0000000000564,2023-01-06,8,1,2023,Medium
2023-01-06 09:00:00,1,EUR/USD,1.0687,1.06923,1.06804,1.06851,1240,1.4,1.068413,1.0708551999999998,SELL,47.67255216693403,NEUTRAL,1.0687003630160716,1.0691240484287177,-0.000423685412646,-0.0006443439366676,0.0002206585240215,BUY,1.0684075,1.0716992304679576,1.0651157695320423,NEUTRAL,0.0014742857142857,-1,0,1,0,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,0.0,-908.0000000000211,-916.0000000000224,0.0,0.0,-222.0000000000664,-257.0000000000564,2023-01-06,9,1,2023,Medium
2023-01-06 10:00:00,1,EUR/USD,1.06927,1.06927,1.06858,1.06904,2235,1.4,1.068321,1.070736,SELL,44.0823327615782,NEUTRAL,1.0687526148597528,1.069117822619183,-0.0003652077594302,-0.0005885167012201,0.0002233089417898,BUY,1.0685625,1.07165066331038,1.0654743366896202,NEUTRAL,0.0013542857142857,-1,0,1,0,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,0.0,-908.0000000000211,-916.0000000000224,0.0,0.0,-222.0000000000664,-257.0000000000564,2023-01-06,10,1,2023,Low
2023-01-06 11:00:00,1,EUR/USD,1.06906,1.07008,1.06864,1.06917,3365,0.9,1.068376,1.0706186,SELL,48.127853881278405,NEUTRAL,1.0688168279582524,1.0691216876103546,-0.0003048596521022,-0.0005317852913965,0.0002269256392943,BUY,1.06872,1.071574661930394,1.0658653380696064,NEUTRAL,0.0013949999999999,-1,0,1,0,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,-0.0,-908.0000000000211,-916.0000000000224,0.0,-0.0,-222.0000000000664,-257.0000000000564,2023-01-06,11,1,2023,Medium
2023-01-06 12:00:00,1,EUR/USD,1.06972,1.07008,1.0688,1.06913,4246,1.8,1.068563,1.0705118,SELL,43.97649363369205,NEUTRAL,1.0688650082723674,1.069122303342921,-0.0002572950705534,-0.0004768872472279,0.0002195921766744,BUY,1.068889,1.0713804244498824,1.0663975755501176,NEUTRAL,0.0013878571428571,-1,0,1,0,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,-0.0,-908.0000000000211,-916.0000000000224,0.0,-0.0,-222.0000000000664,-257.0000000000564,2023-01-06,12,1,2023,Medium
2023-01-06 13:00:00,1,EUR/USD,1.06797,1.06911,1.06797,1.06853,5282,0.9,1.068701,1.0703636,SELL,37.11442786069564,NEUTRAL,1.068813468538157,1.069078429021223,-0.000264960483066,-0.0004345018943955,0.0001695414113295,BUY,1.0689905,1.0712241986085151,1.0667568013914848,NEUTRAL,0.0013849999999999,-1,0,1,0,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,-0.0,-908.0000000000211,-916.0000000000224,0.0,-0.0,-222.0000000000664,-257.0000000000564,2023-01-06,13,1,2023,Medium
2023-01-06 14:00:00,1,EUR/USD,1.06803,1.06879,1.06803,1.06845,3605,1.8,1.068798,1.0702166,SELL,41.58305462653192,NEUTRAL,1.0687575503015174,1.0690318787233546,-0.0002743284218371,-0.0004024671998838,0.0001281387780467,BUY,1.068951,1.071194042107214,1.0667079578927858,NEUTRAL,0.0013335714285713,-1,0,1,0,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,0.0,-908.0000000000211,-916.0000000000224,0.0,0.0,-222.0000000000664,-257.0000000000564,2023-01-06,14,1,2023,Low
2023-01-06 15:00:00,1,EUR/USD,1.06896,1.06979,1.06854,1.06911,4090,1.4,1.068981,1.0701134,SELL,52.95536791314909,NEUTRAL,1.0688117733320532,1.0690376654845877,-0.0002258921525342,-0.0003671521904139,0.0001412600378797,BUY,1.068952,1.071195320846658,1.0667086791533418,NEUTRAL,0.001302857142857,-1,0,1,0,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,0.0,-908.0000000000211,-916.0000000000224,0.0,0.0,-222.0000000000664,-257.0000000000564,2023-01-06,15,1,2023,Low
2023-01-06 16:00:00,1,EUR/USD,1.06916,1.06968,1.06916,1.06957,1736,1.9,1.0691,1.0699832,SELL,65.62922868741461,NEUTRAL,1.0689284235886605,1.0690770976709143,-0.0001486740822538,-0.0003234565687819,0.0001747824865281,BUY,1.0689094999999995,1.0710662565804618,1.0667527434195376,NEUTRAL,0.0011664285714285,-1,0,1,0,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,0.0,-908.0000000000211,-916.0000000000224,0.0,0.0,-222.0000000000664,-257.0000000000564,2023-01-06,16,1,2023,Low
2023-01-06 17:00:00,1,EUR/USD,1.07054,1.0713,1.07054,1.07069,4643,1.8,1.069222,1.069894,SELL,71.07142857142848,SELL,1.069199435344251,1.0691965719175132,2.863426737942376e-06,-0.0002581925696779,0.0002610559964158,BUY,1.068965,1.0712478467915485,1.0666821532084516,NEUTRAL,0.0012449999999999,-1,-1,1,0,-1,SELL,NO_ML_SIGNAL,0.5,HOLD,50,-1.0,-27.9999999999989,-936.00000000002,-944.0000000000211,0.0,0.0,-222.0000000000664,-257.0000000000564,2023-01-06,17,1,2023,Low
2023-01-06 18:00:00,1,EUR/USD,1.0707,1.07104,1.07056,1.07079,3331,1.2,1.069299,1.0697868,SELL,70.2570379436965,SELL,1.0694441375989816,1.0693146036273269,0.0001295339716547,-0.0001806472614114,0.0003101812330661,BUY,1.0689864999999998,1.0713319078312171,1.0666410921687826,NEUTRAL,0.0011628571428571,-1,-1,1,0,-1,SELL,NO_ML_SIGNAL,0.5,HOLD,50,-1.0,39.00000000000104,-897.000000000019,-905.00000000002,0.0,-0.0,-222.0000000000664,-257.0000000000564,2023-01-06,18,1,2023,Low
2023-01-06 19:00:00,1,EUR/USD,1.07041,1.07042,1.07021,1.07028,1135,1.7,1.069476,1.0696798,SELL,67.68867924528274,NEUTRAL,1.0695727318145227,1.0693861144697472,0.0001866173447755,-0.000107194340174,0.0002938116849495,BUY,1.0689445,1.071155262907138,1.066733737092862,NEUTRAL,0.001117857142857,-1,0,1,0,0,HOLD,NO_ML_SIGNAL,0.5,HOLD,50,0.0,0.0,-897.000000000019,-905.00000000002,0.0,0.0,-222.0000000000664,-257.0000000000564,2023-01-06,19,1,2023,Low
2023-01-06 20:00:00,1,EUR/USD,1.07167,1.07218,1.07124,1.07139,3106,1.9,1.069711,1.0696002,BUY,67.72673733804474,NEUTRAL,1.0698523115353653,1.069534550434951,0.0003177611004143,-2.2203252056348985e-05,0.0003399643524707,BUY,1.069016,1.0714466152567437,1.0665853847432565,NEUTRAL,0.0011521428571428,1,0,1,0,2,STRONG_BUY,NO_ML_SIGNAL,0.5,STRONG_BUY,75,1.0,94.99999999999189,-802.0000000000271,-810.0000000000282,1.0,94.99999999999,-127.0000000000764,-162.0000000000664,2023-01-06,20,1,2023,Low
2023-01-06 21:00:00,1,EUR/USD,1.07236,1.07318,1.07216,1.07253,860,1.6,1.070047,1.0695644,BUY,67.91569086651091,NEUTRAL,1.0702642636068476,1.0697564355879177,0.0005078280189299,8.380300214090105e-05,0.000424025016789,BUY,1.0692115000000002,1.0720948261129617,1.066328173887039,SELL,0.0011935714285713,1,0,1,-1,1,BUY,NO_ML_SIGNAL,0.5,HOLD,50,1.0,-64.0000000000036,-866.0000000000307,-874.0000000000318,0.0,-0.0,-127.0000000000764,-162.0000000000664,2023-01-06,21,1,2023,Low
2023-01-06 22:00:00,1,EUR/USD,1.07188,1.07283,1.0712,1.07205,2416,1.2,1.0703390000000002,1.0695354,BUY,61.983471074380056,NEUTRAL,1.070538992282717,1.069926329248072,0.0006126630346452,0.0001895750086417,0.0004230880260034,BUY,1.069451,1.072445415152457,1.066456584847543,NEUTRAL,0.001242857142857,1,0,1,0,2,STRONG_BUY,NO_ML_SIGNAL,0.5,STRONG_BUY,75,1.0,-41.999999999996696,-908.0000000000274,-916.0000000000284,1.0,-41.99999999999,-169.0000000000664,-204.0000000000564,2023-01-06,22,1,2023,Low
2023-01-06 23:00:00,1,EUR/USD,1.07113,1.07229,1.07113,1.07175,1629,1.6,1.070661,1.0695198,BUY,72.3140495867761,SELL,1.070725301162299,1.070061415970437,0.0006638851918621,0.0002844370452858,0.0003794481465762,BUY,1.069681,1.0726376617021658,1.066724338297834,NEUTRAL,0.0011842857142856,1,-1,1,0,1,BUY,NO_ML_SIGNAL,0.5,HOLD,50,1.0,88.99999999999955,-819.0000000000279,-827.000000000029,0.0,0.0,-169.0000000000664,-204.0000000000564,2023-01-06,23,1,2023,Low
2023-01-07 00:00:00,1,EUR/USD,1.07302,1.07302,1.07278,1.0728,1700,2.0,1.0710959999999998,1.0695438,BUY,74.16452442159337,SELL,1.0710444855988683,1.0702642740467008,0.0007802115521675,0.0003835919466621,0.0003966196055053,BUY,1.069947,1.0730246758148083,1.0668693241851916,NEUTRAL,0.0012207142857142,1,-1,1,0,1,BUY,NO_ML_SIGNAL,0.5,HOLD,50,1.0,21.000000000002142,-798.0000000000257,-806.0000000000268,0.0,0.0,-169.0000000000664,-204.0000000000564,2023-01-07,0,1,2023,Low
2023-01-07 01:00:00,1,EUR/USD,1.07271,1.07384,1.07234,1.07321,3093,1.0,1.071506,1.0696002,BUY,75.06203473945381,SELL,1.071377641660581,1.0704824759691671,0.0008951656914135,0.0004859066956124,0.0004092589958011,BUY,1.0702435,1.0733813321380086,1.0671056678619912,NEUTRAL,0.0012249999999999,1,-1,1,0,1,BUY,NO_ML_SIGNAL,0.5,HOLD,50,1.0,-76.99999999999484,-875.0000000000206,-883.0000000000217,0.0,-0.0,-169.0000000000664,-204.0000000000564,2023-01-07,1,1,2023,Low
2023-01-07 02:00:00,1,EUR/USD,1.07293,1.07293,1.0722,1.07254,6064,1.6,1.0718029999999998,1.0696352,BUY,69.62025316455754,NEUTRAL,1.0715564660204917,1.0706348851566363,0.0009215808638549,0.0005730415292609,0.000348539334594,BUY,1.0704515,1.0736205760732271,1.067282423926773,NEUTRAL,0.0012057142857142,1,0,1,0,2,STRONG_BUY,NO_ML_SIGNAL,0.5,STRONG_BUY,75,1.0,-76.99999999999994,-952.0000000000203,-960.0000000000216,1.0,-76.99999999999,-246.0000000000564,-281.0000000000464,2023-01-07,2,1,2023,Low
2023-01-07 03:00:00,1,EUR/USD,1.07171,1.07212,1.07171,1.07193,2096,1.4,1.071927,1.0696526,BUY,69.54022988505753,NEUTRAL,1.0716139327865697,1.0707308195894782,0.0008831131970914,0.000635055862827,0.0002480573342643,BUY,1.0705744999999998,1.0737739899264536,1.067375010073546,NEUTRAL,0.0011821428571428,1,0,1,0,2,STRONG_BUY,NO_ML_SIGNAL,0.5,STRONG_BUY,75,1.0,151.9999999999995,-800.0000000000209,-808.000000000022,1.0,151.99999999999,-94.0000000000664,-129.0000000000564,2023-01-07,3,1,2023,Low
2023-01-07 04:00:00,1,EUR/USD,1.07347,1.07456,1.07326,1.07359,3438,1.6,1.072207,1.069697,BUY,75.00000000000054,SELL,1.071917943127097,1.0709426107309985,0.0009753323960988,0.0007031111694814,0.0002722212266174,BUY,1.0707529999999998,1.0742101975264438,1.067295802473556,NEUTRAL,0.0013157142857142,1,-1,1,0,1,BUY,NO_ML_SIGNAL,0.5,HOLD,50,1.0,19.999999999991594,-780.0000000000293,-788.0000000000305,0.0,0.0,-94.0000000000664,-129.0000000000564,2023-01-07,4,1,2023,Low
2023-01-07 05:00:00,1,EUR/USD,1.07339,1.07441,1.07339,1.07395,1589,1.1,1.072574,1.0697572000000002,BUY,74.24849699398806,SELL,1.07223056726139,1.07116538030648,0.00106518695491,0.0007755263265671,0.0002896606283429,BUY,1.071025,1.0745933727678785,1.0674566272321215,NEUTRAL,0.0012928571428571,1,-1,1,0,1,BUY,NO_ML_SIGNAL,0.5,HOLD,50,1.0,-15.000000000004002,-795.0000000000333,-803.0000000000344,0.0,-0.0,-94.0000000000664,-129.0000000000564,2023-01-07,5,1,2023,Low
2023-01-07 06:00:00,1,EUR/USD,1.07399,1.07488,1.07364,1.07391,2956,1.4,1.072826,1.0698096,BUY,72.6987447698745,SELL,1.0724889415288683,1.071368685468963,0.0011202560599055,0.0008444722732348,0.0002757837866706,BUY,1.0712685,1.0749299709439917,1.0676070290560082,NEUTRAL,0.0013407142857142,1,-1,1,0,1,BUY,NO_ML_SIGNAL,0.5,HOLD,50,1.0,114.000000000017,-681.0000000000164,-689.0000000000175,0.0,0.0,-94.0000000000664,-129.0000000000564,2023-01-07,6,1,2023,Low
2023-01-07 07:00:00,1,EUR/USD,1.07562,1.07584,1.07501,1.07519,1692,1.5,1.0730920000000002,1.0698712,BUY,73.14814814814861,SELL,1.0729044889859658,1.071651745804595,0.0012527431813704,0.0009261264548619,0.0003266167265085,BUY,1.0715695,1.075485531691718,1.067653468308282,NEUTRAL,0.0013549999999999,1,-1,1,0,1,BUY,NO_ML_SIGNAL,0.5,HOLD,50,1.0,47.99999999999084,-633.0000000000256,-641.0000000000267,0.0,0.0,-94.0000000000664,-129.0000000000564,2023-01-07,7,1,2023,Low
2023-01-07 08:00:00,1,EUR/USD,1.07618,1.07618,1.0755,1.07582,4492,1.6,1.0734689999999998,1.0699318,BUY,74.53658536585388,SELL,1.073353029141971,1.0719605053746253,0.0013925237673457,0.0010194059173587,0.000373117849987,BUY,1.071904,1.0760771089004186,1.0677308910995813,NEUTRAL,0.0013914285714285,1,-1,1,0,1,BUY,NO_ML_SIGNAL,0.5,HOLD,50,1.0,37.999999999998494,-595.0000000000271,-603.0000000000282,0.0,0.0,-94.0000000000664,-129.0000000000564,2023-01-07,8,1,2023,Medium
2023-01-07 09:00:00,1,EUR/USD,1.07615,1.07691,1.07554,1.07636,3790,1.9,1.07393,1.0700214,BUY,79.57198443579789,SELL,1.0738156400432062,1.0722863938653937,0.0015292461778124,0.0011213739694494,0.000407872208363,BUY,1.0722955,1.076602827783162,1.0679881722168385,NEUTRAL,0.0014478571428571,1,-1,1,0,1,BUY,NO_ML_SIGNAL,0.5,HOLD,50,1.0,-37.0000000000069,-632.000000000034,-640.0000000000351,0.0,-0.0,-94.0000000000664,-129.0000000000564,2023-01-07,9,1,2023,Medium
2023-01-07 10:00:00,1,EUR/USD,1.07592,1.07626,1.07554,1.07618,3584,1.8,1.074268,1.0701132,BUY,75.61497326203136,SELL,1.0741793877288668,1.0725748091346237,0.0016045785942431,0.0012180148944081,0.0003865636998349,BUY,1.072682,1.076923174613864,1.068440825386136,NEUTRAL,0.0013707142857142,1,-1,1,0,1,BUY,NO_ML_SIGNAL,0.5,HOLD,50,1.0,-59.99999999998649,-692.0000000000205,-700.0000000000216,0.0,-0.0,-94.0000000000664,-129.0000000000564,2023-01-07,10,1,2023,Low
