DateTime,PairID,PairName,Open,High,Low,Close,Volume,Spread,SMA_10,SMA_50,Trend,RSI_14,RSI_Signal,EMA_12,EMA_26,MACD,MACD_Signal_Line,MACD_Histogram,MACD_Signal,BB_Middle,BB_Upper,BB_Lower,BB_Signal,ATR_14,Trend_Score,RSI_Score,MACD_Score,BB_Score,TechnicalScore,TechnicalSignal
2023-01-04 03:00:00,1,EUR/USD,1.07205,1.07246,1.07191,1.07199,1006,1.7,1.072773,1.0737428,SELL,51.60575858250225,NEUTRAL,1.072757847608484,1.0729836301746767,-0.00022578256619265602,-0.00041917964214553,0.00019339707595287397,BUY,1.0723975,1.0741472293023753,1.0706477706976245,NEUTRAL,0.0012521428571428445,-1,0,1,0,0,HOLD
2023-01-04 04:00:00,1,EUR/USD,1.07371,1.07447,1.07282,1.07373,3612,1.4,1.0728760000000002,1.0737151999999999,SELL,58.101629913710354,NEUTRAL,1.0729074095148712,1.0730389168284042,-0.00013150731353306355,-0.0003616451764230367,0.00023013786288997317,BUY,1.0724575,1.07430587766704,1.0706091223329601,NEUTRAL,0.0013699999999999982,-1,0,1,0,0,HOLD
2023-01-04 05:00:00,1,EUR/USD,1.07366,1.0743,1.07292,1.0737,2870,1.0,1.072959,1.0737154,SELL,56.13160518444699,NEUTRAL,1.0730293465125833,1.0730878859522262,-5.853943964284625e-05,-0.00030102402906699864,0.0002424845894241524,BUY,1.072581,1.0744140520996446,1.0707479479003554,NEUTRAL,0.0014242857142857193,-1,0,1,0,0,HOLD
2023-01-04 06:00:00,1,EUR/USD,1.07375,1.07459,1.07375,1.07409,2888,1.6,1.073223,1.0737169999999998,SELL,57.32298739088228,NEUTRAL,1.0731925239721858,1.0731621166224317,3.0407349754124624e-05,-0.000234737753302774,0.0002651451030568986,BUY,1.072672,1.0746173112320359,1.0707266887679643,NEUTRAL,0.0014507142857142735,-1,0,1,0,0,HOLD
2023-01-04 07:00:00,1,EUR/USD,1.07485,1.07536,1.07485,1.07512,2254,0.9,1.073445,1.0737252000000002,SELL,57.3229873908832,NEUTRAL,1.0734890587456956,1.07330714502077,0.00018191372492548652,-0.0001514074576571219,0.00033332118258260846,BUY,1.0728445,1.0750145688807913,1.0706744311192087,SELL,0.0014221428571428638,-1,0,1,-1,-1,SELL
2023-01-04 08:00:00,1,EUR/USD,1.07461,1.07556,1.07461,1.075,7961,0.8,1.073654,1.0737134,SELL,62.0798319327727,NEUTRAL,1.0737215112463578,1.0734325416858983,0.0002889695604595399,-6.333205403378955e-05,0.00035230161449332944,BUY,1.0730885,1.075056734849062,1.0711202651509377,NEUTRAL,0.001343571428571444,-1,0,1,0,0,HOLD
2023-01-04 09:00:00,1,EUR/USD,1.07531,1.07531,1.07439,1.07504,2185,1.7,1.073883,1.0737198000000001,BUY,61.554845580404425,NEUTRAL,1.0739243556699951,1.073551612672128,0.00037274299786704823,2.388295634637801e-05,0.00034886004152067025,BUY,1.0732555,1.0752932435921574,1.0712177564078424,NEUTRAL,0.0013221428571428748,1,0,1,0,2,STRONG_BUY
2023-01-04 10:00:00,1,EUR/USD,1.07373,1.07478,1.07373,1.07447,1397,1.4,1.074019,1.0737206,BUY,67.6814988290395,NEUTRAL,1.0740083009515344,1.0736196413630816,0.0003886595884527999,9.683828276766239e-05,0.0002918213056851375,BUY,1.0733770000000002,1.0753993082174405,1.07135469178256,NEUTRAL,0.0012692857142857347,1,0,1,0,2,STRONG_BUY
2023-01-04 11:00:00,1,EUR/USD,1.07595,1.07639,1.07541,1.07594,4838,1.4,1.074295,1.0737404000000002,BUY,67.75700934579373,NEUTRAL,1.0743054854205292,1.0737915197806311,0.0005139656398980286,0.00018026375419373563,0.00033370188570429294,BUY,1.0735505,1.0758248649200346,1.0712761350799656,SELL,0.0012921428571428686,1,0,1,-1,1,BUY
2023-01-04 12:00:00,1,EUR/USD,1.07586,1.07631,1.07493,1.0758,2042,0.8,1.074488,1.073767,BUY,66.6283084004609,NEUTRAL,1.0745354107404477,1.073940296093177,0.0005951146472706892,0.00026323393280912636,0.00033188071446156283,BUY,1.0737115,1.0761467868630354,1.0712762131369644,NEUTRAL,0.001358571428571447,1,0,1,0,2,STRONG_BUY
2023-01-04 13:00:00,1,EUR/USD,1.07402,1.07484,1.07392,1.07427,2501,1.9,1.074716,1.0737546,BUY,57.55467196819072,NEUTRAL,1.0744945783188404,1.0739647186047936,0.0005298597140468431,0.0003165590890566697,0.00021330062499017336,BUY,1.0737445,1.0761918528126293,1.071297147187371,NEUTRAL,0.0014200000000000243,1,0,1,0,2,STRONG_BUY
2023-01-04 14:00:00,1,EUR/USD,1.07656,1.07656,1.07608,1.07608,3098,1.5,1.074951,1.0737552,BUY,62.901824500434145,NEUTRAL,1.0747384893467111,1.0741214061155495,0.0006170832311616081,0.0003766639174776574,0.00024041931368395074,BUY,1.0739135000000002,1.0765188651123079,1.0713081348876925,NEUTRAL,0.0014957142857142986,1,0,1,0,2,STRONG_BUY
2023-01-04 15:00:00,1,EUR/USD,1.07503,1.07539,1.0743,1.07515,2134,1.2,1.075096,1.0737262,BUY,57.96281325788223,NEUTRAL,1.0748017986779863,1.0741975982551384,0.0006042004228479225,0.0004221712185517104,0.0001820292042962121,BUY,1.0740275,1.0766401322681214,1.0714148677318784,NEUTRAL,0.0015600000000000058,1,0,1,0,2,STRONG_BUY
2023-01-04 16:00:00,1,EUR/USD,1.07633,1.07718,1.0754,1.07615,2153,1.0,1.0753020000000002,1.0736966,BUY,58.99053627760218,NEUTRAL,1.0750092142659884,1.0743422206066096,0.0006669936593788339,0.00047113570671713514,0.0001958579526616988,BUY,1.0742625000000001,1.0767410299123321,1.0717839700876681,NEUTRAL,0.001602857142857144,1,0,1,0,2,STRONG_BUY
2023-01-04 17:00:00,1,EUR/USD,1.07482,1.07607,1.07482,1.07563,4197,2.0,1.0753530000000002,1.0736618,BUY,66.0777385159024,NEUTRAL,1.0751047197635286,1.0744376116727867,0.0006671080907418858,0.0005103301835220854,0.00015677790721980046,BUY,1.074399,1.0768622362110825,1.0719357637889178,NEUTRAL,0.0015578571428571189,1,0,1,0,2,STRONG_BUY
2023-01-04 18:00:00,1,EUR/USD,1.07561,1.07586,1.07506,1.07537,3829,1.9,1.07539,1.0736318,BUY,58.333333333333144,NEUTRAL,1.075145532107601,1.0745066774748024,0.0006388546327986688,0.0005360350733774021,0.00010281955942126678,BUY,1.074522,1.0769169033603196,1.0721270966396803,NEUTRAL,0.0014378571428571257,1,0,1,0,2,STRONG_BUY
2023-01-04 19:00:00,1,EUR/USD,1.07462,1.07542,1.07345,1.07432,2036,1.0,1.075318,1.0735662000000001,BUY,52.854511970533494,NEUTRAL,1.0750185271679702,1.074492849513706,0.000525677654264145,0.0005339635895547507,-8.285935290605617e-06,SELL,1.0746005,1.0768493123181166,1.0723516876818835,NEUTRAL,0.0014799999999999894,1,0,-1,0,0,HOLD
2023-01-04 20:00:00,1,EUR/USD,1.07351,1.07447,1.07262,1.0735,3394,1.1,1.075221,1.0735278000000001,BUY,47.38706820194813,NEUTRAL,1.074784907603667,1.0744193051052833,0.0003656024983837991,0.0005002913713205604,-0.00013468887293676128,SELL,1.07462,1.076820641054929,1.0724193589450708,NEUTRAL,0.0015485714285714389,1,0,-1,0,0,HOLD
2023-01-04 21:00:00,1,EUR/USD,1.07342,1.07342,1.07238,1.07253,1332,0.9,1.0748799999999998,1.0734725999999999,BUY,38.46838824576923,NEUTRAL,1.0744379987415644,1.0742793565789661,0.00015864216259831032,0.0004319615295761104,-0.0002733193669778001,SELL,1.0745875,1.076894321691375,1.0722806783086252,NEUTRAL,0.0015378571428571305,1,0,-1,0,0,HOLD
2023-01-04 22:00:00,1,EUR/USD,1.07142,1.07181,1.07107,1.0716,4527,1.7,1.07446,1.0733608,BUY,35.880398671096,NEUTRAL,1.0740013835505544,1.074080885721265,-7.950217071051036e-05,0.0003296687895187863,-0.00040917096022929667,SELL,1.074474,1.0771268824442792,1.0718211175557206,BUY,0.0015742857142857028,1,0,-1,1,1,BUY
2023-01-04 23:00:00,1,EUR/USD,1.06983,1.07078,1.06909,1.07039,1778,1.9,1.074072,1.0732026,BUY,32.39969719909047,NEUTRAL,1.0734457860812383,1.073807486778949,-0.0003617006977107984,0.0001913948920728694,-0.0005530955897836678,SELL,1.074394,1.0774309749492075,1.0713570250507927,BUY,0.0016878571428571298,1,0,-1,1,1,BUY
2023-01-05 00:00:00,1,EUR/USD,1.07074,1.07111,1.07074,1.07079,5344,1.0,1.0735430000000001,1.0731222,BUY,35.889570552145955,NEUTRAL,1.0730372036072016,1.0735839692397677,-0.0005467656325661707,4.376278714506138e-05,-0.0005905284197112321,SELL,1.074247,1.0776783115491566,1.0708156884508433,BUY,0.001645714285714282,1,0,-1,1,1,BUY
2023-01-05 01:00:00,1,EUR/USD,1.07096,1.07138,1.07075,1.07106,2541,1.8,1.073134,1.073078,BUY,29.39189189189088,BUY,1.0727330184368629,1.0733970085553406,-0.0006639901184777308,-9.778779397949706e-05,-0.0005662023244982338,SELL,1.0741150000000002,1.0778265835746468,1.0704034164253535,NEUTRAL,0.001553571428571424,1,1,-1,0,1,BUY
2023-01-05 02:00:00,1,EUR/USD,1.07127,1.07249,1.07091,1.07137,5434,1.3,1.0726559999999998,1.0730609999999998,SELL,31.557035803495864,NEUTRAL,1.0725233232927303,1.0732468597734635,-0.0007235364807332001,-0.00022293753133023768,-0.0005005989494029624,SELL,1.073979,1.0778884966697178,1.0700695033302823,NEUTRAL,0.0015678571428571209,-1,0,-1,0,-2,STRONG_SELL
2023-01-05 03:00:00,1,EUR/USD,1.07127,1.0713,1.06974,1.07094,1955,1.4,1.072187,1.0730438,SELL,34.73877176901834,NEUTRAL,1.0722797350938487,1.0730759812717254,-0.0007962461778767693,-0.0003375992606395441,-0.00045864691723722525,SELL,1.0737700000000001,1.0778651781659085,1.0696748218340917,NEUTRAL,0.001549999999999972,-1,0,-1,0,-2,STRONG_SELL
2023-01-05 04:00:00,1,EUR/USD,1.07058,1.0714,1.07058,1.07129,3353,0.9,1.0717789999999998,1.0730368,SELL,24.656084656084744,BUY,1.0721274681563335,1.0729436863627086,-0.0008162182063751189,-0.00043332304978665906,-0.0003828951565884598,SELL,1.0735845000000002,1.0777799635902185,1.0693890364097818,NEUTRAL,0.001444999999999966,-1,1,-1,0,-1,SELL
2023-01-05 05:00:00,1,EUR/USD,1.07183,1.0722,1.07181,1.07211,2440,1.8,1.071558,1.0730568,SELL,33.72591006423845,NEUTRAL,1.0721247807476668,1.0728819318173228,-0.0007571510696560146,-0.0004980886537605302,-0.0002590624158954844,SELL,1.073438,1.0776240801913517,1.069251919808648,NEUTRAL,0.0013828571428571143,-1,0,-1,0,-2,STRONG_SELL
2023-01-05 06:00:00,1,EUR/USD,1.07287,1.07401,1.07269,1.07279,2369,1.1,1.0714869999999999,1.073073,SELL,31.374722838136904,NEUTRAL,1.0722271221711026,1.0728751220530766,-0.0006479998819739485,-0.0005280708994032139,-0.00011992898257073468,SELL,1.073354,1.0775202624926785,1.0691877375073213,NEUTRAL,0.0013735714285714026,-1,0,-1,0,-2,STRONG_SELL
2023-01-05 07:00:00,1,EUR/USD,1.07177,1.07269,1.07166,1.07188,4512,1.8,1.0714219999999999,1.0730578,SELL,30.074388947926806,NEUTRAL,1.0721737187601637,1.0728014093084042,-0.0006276905482405226,-0.0005479948291706757,-7.969571906984692e-05,SELL,1.073151,1.07718011456905,1.0691218854309499,NEUTRAL,0.0013592857142856898,-1,0,-1,0,-2,STRONG_SELL
2023-01-05 08:00:00,1,EUR/USD,1.07171,1.07211,1.07135,1.07159,4352,1.7,1.071421,1.0730416,SELL,29.978813559321893,BUY,1.0720839158739848,1.0727116752855594,-0.0006277594115746687,-0.0005639477456514743,-6.38116659231944e-05,SELL,1.0729404999999999,1.0768241687755136,1.0690568312244861,NEUTRAL,0.0013564285714285282,-1,1,-1,0,-1,SELL
2023-01-05 09:00:00,1,EUR/USD,1.07008,1.07134,1.07006,1.0706,3430,1.2,1.071442,1.073005,SELL,30.170575692963453,NEUTRAL,1.071855621124141,1.0725552548940365,-0.000699633769895458,-0.0005910849505002711,-0.00010854881939518688,SELL,1.072757,1.076722127461946,1.0687918725380539,NEUTRAL,0.001324999999999957,-1,0,-1,0,-2,STRONG_SELL
2023-01-05 10:00:00,1,EUR/USD,1.06868,1.0695,1.06835,1.0687,3428,1.4,1.0712329999999999,1.0729284,SELL,27.055449330783674,BUY,1.0713701409511962,1.0722696804574412,-0.0008995395062449951,-0.0006527758616492159,-0.0002467636445957792,SELL,1.072388,1.0764240042772921,1.0683519957227077,NEUTRAL,0.0013535714285713826,-1,1,-1,0,-1,SELL
2023-01-05 11:00:00,1,EUR/USD,1.06807,1.06807,1.06747,1.06749,4004,1.9,1.070876,1.0728536,SELL,26.448598130840793,BUY,1.0707731961894738,1.0719156300531862,-0.0011424338637124887,-0.0007507074620618705,-0.00039172640165061816,SELL,1.072005,1.0763772161067604,1.0676327838932398,BUY,0.0013614285714285451,-1,1,-1,1,0,HOLD
2023-01-05 12:00:00,1,EUR/USD,1.06708,1.06708,1.06565,1.06665,6611,1.9,1.070404,1.0727412,SELL,26.67295004712483,BUY,1.07013885831417,1.0715255833825799,-0.0013867250684098664,-0.0008779109833314698,-0.0005088140850783966,SELL,1.0715299999999999,1.0760672099008326,1.0669927900991671,BUY,0.0013885714285714057,-1,1,-1,1,0,HOLD
2023-01-05 13:00:00,1,EUR/USD,1.06692,1.06692,1.06569,1.06611,3873,1.3,1.069921,1.07263,SELL,28.47082494969753,BUY,1.069519033958144,1.0711244290579445,-0.0016053950998005106,-0.0010234078066252781,-0.0005819872931752325,SELL,1.071054,1.0757739393394856,1.0663340606605143,BUY,0.001297142857142838,-1,1,-1,1,0,HOLD
2023-01-05 14:00:00,1,EUR/USD,1.06541,1.06616,1.0654,1.06594,4498,1.2,1.0693860000000002,1.0725464,SELL,25.025746652935283,BUY,1.0689684133491988,1.0707403972758744,-0.0017719839266756576,-0.001173123030635354,-0.0005988608960403037,SELL,1.0705825,1.0753706119232402,1.0657943880767597,NEUTRAL,0.0012999999999999837,-1,1,-1,0,-1,SELL
2023-01-05 15:00:00,1,EUR/USD,1.06553,1.06669,1.06553,1.06602,2616,1.3,1.068777,1.0724328,SELL,23.529411764704918,BUY,1.0685148112954759,1.0703907382184024,-0.0018759269229264852,-0.0013136838090935803,-0.0005622431138329049,SELL,1.0701675,1.075029848901725,1.065305151098275,NEUTRAL,0.001337857142857121,-1,1,-1,0,-1,SELL
2023-01-05 16:00:00,1,EUR/USD,1.06574,1.0659,1.06432,1.06575,2655,1.5,1.068073,1.072307,SELL,20.358649789028163,BUY,1.0680894557115566,1.070046979831854,-0.0019575241202973714,-0.0014424518713343386,-0.0005150722489630328,SELL,1.0697800000000002,1.0747579979065782,1.0648020020934221,NEUTRAL,0.001346428571428558,-1,1,-1,0,-1,SELL
2023-01-05 17:00:00,1,EUR/USD,1.06624,1.06704,1.06622,1.0665,2745,2.0,1.067535,1.0721876000000001,SELL,27.346938775509244,BUY,1.0678449240636247,1.06978424058505,-0.001939316521425205,-0.001541824801352512,-0.00039749172007269313,SELL,1.0694785,1.074485548820886,1.064471451179114,NEUTRAL,0.0013221428571428431,-1,1,-1,0,-1,SELL
2023-01-05 18:00:00,1,EUR/USD,1.06923,1.06927,1.06923,1.06924,3291,1.0,1.0673,1.0721207999999998,SELL,41.59146841673423,NEUTRAL,1.0680595511307593,1.069743926467639,-0.0016843753368795955,-0.0015703349084579287,-0.00011404042842166678,SELL,1.0693605,1.0742672664344357,1.0644537335655642,NEUTRAL,0.001461428571428566,-1,0,-1,0,-2,STRONG_SELL
2023-01-05 19:00:00,1,EUR/USD,1.06953,1.07046,1.06849,1.06909,788,1.3,1.067149,1.0720304,SELL,36.89236111111145,NEUTRAL,1.0682180817260272,1.0696954874700362,-0.0014774057440090083,-0.0015517490755681447,7.434333155913642e-05,BUY,1.0692955,1.0741792322871582,1.0644117677128417,NEUTRAL,0.001537142857142856,-1,0,1,0,0,HOLD
2023-01-05 20:00:00,1,EUR/USD,1.0703,1.07153,1.07023,1.07042,1474,1.6,1.067321,1.0719847999999998,SELL,40.26294165981878,NEUTRAL,1.0685568383835615,1.0697491550648484,-0.0011923166812868313,-0.0014798625967118821,0.0002875459154250508,BUY,1.069277,1.0741396529471277,1.0644143470528724,NEUTRAL,0.0015757142857142834,-1,0,1,0,0,HOLD
2023-01-05 21:00:00,1,EUR/USD,1.06974,1.06978,1.06955,1.06958,2025,1.6,1.06753,1.071919,SELL,40.49586776859465,NEUTRAL,1.0687142478630136,1.0697366250600446,-0.0010223771970310214,-0.00138836551677571,0.00036598831974468866,BUY,1.0692030000000001,1.073995951403665,1.0644100485963353,NEUTRAL,0.00155714285714286,-1,0,1,0,0,HOLD
2023-01-05 22:00:00,1,EUR/USD,1.07051,1.07096,1.07008,1.07036,1617,0.9,1.0679010000000002,1.0718972,SELL,45.115170770452266,NEUTRAL,1.0689674404994731,1.069782800981523,-0.0008153604820497762,-0.0012737645098305234,0.00045840402778074725,BUY,1.0691525,1.0738700054737367,1.0644349945262632,NEUTRAL,0.001601428571428579,-1,0,1,0,0,HOLD
2023-01-05 23:00:00,1,EUR/USD,1.0712,1.07156,1.07062,1.07112,3382,1.3,1.068402,1.0718616,SELL,52.103559870550555,NEUTRAL,1.0692986034995542,1.0698818527606695,-0.000583249261115304,-0.0011356614600874794,0.0005524121989721755,BUY,1.0691615,1.0738940269760402,1.06442897302396,NEUTRAL,0.0015778571428571547,-1,0,1,0,0,HOLD
2023-01-06 00:00:00,1,EUR/USD,1.06986,1.07029,1.06964,1.06996,3508,1.3,1.0688039999999999,1.0718026,SELL,55.42168674698834,NEUTRAL,1.0694003568073152,1.0698876414450644,-0.00048728463774927455,-0.0010059860956198386,0.000518701457870564,BUY,1.069095,1.0737381273489908,1.064451872651009,NEUTRAL,0.0015228571428571591,-1,0,1,0,0,HOLD
2023-01-06 01:00:00,1,EUR/USD,1.06905,1.06929,1.06819,1.06862,1240,1.1,1.069064,1.07172,SELL,54.80851063829737,NEUTRAL,1.0692803019138821,1.0697937420787633,-0.0005134401648811959,-0.0009074769094721102,0.00039403674459091427,BUY,1.0689205,1.0733436423695208,1.064497357630479,NEUTRAL,0.0015614285714285866,-1,0,1,0,0,HOLD
2023-01-06 02:00:00,1,EUR/USD,1.0678,1.06819,1.06614,1.06726,3312,1.7,1.069215,1.071603,SELL,52.48573757131223,NEUTRAL,1.0689694862348234,1.0696060574803365,-0.0006365712455131955,-0.0008532957766803274,0.00021672453116713182,BUY,1.068644,1.0727269576483098,1.06456104235169,NEUTRAL,0.0016071428571428545,-1,0,1,0,0,HOLD
2023-01-06 03:00:00,1,EUR/USD,1.06704,1.06767,1.06704,1.06715,5843,0.8,1.06928,1.0714824,SELL,54.391891891892755,NEUTRAL,1.0686895652756196,1.0694241272966079,-0.0007345620209882053,-0.0008295490255419031,9.498700455369774e-05,BUY,1.0684075,1.0722416066344334,1.0645733933655666,NEUTRAL,0.0015642857142857006,-1,0,1,0,0,HOLD
2023-01-06 04:00:00,1,EUR/USD,1.06772,1.06839,1.06676,1.06748,3246,2.0,1.0691039999999998,1.0713546,SELL,56.41666666666638,NEUTRAL,1.0685034783101397,1.0692801178672295,-0.0007766395570898421,-0.000818967131851491,4.2327574761648855e-05,BUY,1.068202,1.0717476161219464,1.0646563838780538,NEUTRAL,0.0016264285714285526,-1,0,1,0,0,HOLD
2023-01-06 05:00:00,1,EUR/USD,1.06676,1.06797,1.06676,1.06728,3928,1.5,1.068923,1.0712604000000001,SELL,55.19801980198049,NEUTRAL,1.0683152508778104,1.0691319609881755,-0.0008167101103651042,-0.0008185157275542136,1.8056171891094042e-06,BUY,1.068036,1.071415899718225,1.064656100281775,NEUTRAL,0.0016300000000000045,-1,0,1,0,0,HOLD
2023-01-06 06:00:00,1,EUR/USD,1.0687,1.0687,1.06825,1.06838,6855,1.0,1.0687190000000002,1.0711534,SELL,60.15444015444083,NEUTRAL,1.0683252122812243,1.0690762601742367,-0.0007510478930123909,-0.0008050221606458491,5.397426763345818e-05,BUY,1.06802,1.0713896790414073,1.0646503209585927,NEUTRAL,0.0016100000000000003,-1,0,1,0,0,HOLD
2023-01-06 07:00:00,1,EUR/USD,1.06959,1.06959,1.06903,1.06947,911,0.9,1.068708,1.0710688,SELL,61.173814898419906,NEUTRAL,1.068501333468728,1.0691054260872563,-0.0006040926185282292,-0.0007648362522223252,0.0001607436336940961,BUY,1.068119,1.0715390824859237,1.0646989175140764,NEUTRAL,0.001604285714285709,-1,0,1,0,0,HOLD
2023-01-06 08:00:00,1,EUR/USD,1.06978,1.07041,1.06978,1.07002,2195,1.1,1.0686740000000001,1.0709874000000001,SELL,53.51351351351364,NEUTRAL,1.0687349744735393,1.0691731723030151,-0.0004381978294758504,-0.0006995085676730303,0.0002613107381971799,BUY,1.0682875,1.071734804820626,1.064840195179374,NEUTRAL,0.001473571428571439,-1,0,1,0,0,HOLD
2023-01-06 09:00:00,1,EUR/USD,1.0687,1.06923,1.06804,1.06851,1240,1.4,1.068413,1.0708551999999998,SELL,47.67255216693403,NEUTRAL,1.0687003630160716,1.0691240484287177,-0.00042368541264603543,-0.0006443439366676313,0.00022065852402159585,BUY,1.0684075,1.0716992304679576,1.0651157695320423,NEUTRAL,0.0014742857142857138,-1,0,1,0,0,HOLD
2023-01-06 10:00:00,1,EUR/USD,1.06927,1.06927,1.06858,1.06904,2235,1.4,1.068321,1.070736,SELL,44.0823327615782,NEUTRAL,1.0687526148597528,1.069117822619183,-0.00036520775943027495,-0.00058851670122016,0.0002233089417898851,BUY,1.0685625,1.07165066331038,1.0654743366896202,NEUTRAL,0.0013542857142857048,-1,0,1,0,0,HOLD
2023-01-06 11:00:00,1,EUR/USD,1.06906,1.07008,1.06864,1.06917,3365,0.9,1.068376,1.0706186,SELL,48.127853881278405,NEUTRAL,1.0688168279582524,1.0691216876103546,-0.00030485965210225174,-0.0005317852913965784,0.00022692563929432668,BUY,1.0687200000000001,1.0715746619303939,1.0658653380696064,NEUTRAL,0.0013949999999999876,-1,0,1,0,0,HOLD
2023-01-06 12:00:00,1,EUR/USD,1.06972,1.07008,1.0688,1.06913,4246,1.8,1.068563,1.0705118,SELL,43.976493633692044,NEUTRAL,1.0688650082723674,1.069122303342921,-0.0002572950705534982,-0.0004768872472279624,0.00021959217667446418,BUY,1.068889,1.0713804244498824,1.0663975755501176,NEUTRAL,0.0013878571428571312,-1,0,1,0,0,HOLD
2023-01-06 13:00:00,1,EUR/USD,1.06797,1.06911,1.06797,1.06853,5282,0.9,1.0687010000000001,1.0703636,SELL,37.114427860695635,NEUTRAL,1.068813468538157,1.069078429021223,-0.0002649604830660124,-0.0004345018943955724,0.00016954141132956003,BUY,1.0689905,1.0712241986085151,1.0667568013914848,NEUTRAL,0.0013849999999999696,-1,0,1,0,0,HOLD
2023-01-06 14:00:00,1,EUR/USD,1.06803,1.06879,1.06803,1.06845,3605,1.8,1.068798,1.0702166,SELL,41.58305462653192,NEUTRAL,1.0687575503015174,1.0690318787233546,-0.00027432842183716666,-0.00040246719988389133,0.00012813877804672468,BUY,1.068951,1.0711940421072141,1.0667079578927858,NEUTRAL,0.0013335714285713784,-1,0,1,0,0,HOLD
2023-01-06 15:00:00,1,EUR/USD,1.06896,1.06979,1.06854,1.06911,4090,1.4,1.068981,1.0701134,SELL,52.95536791314909,NEUTRAL,1.0688117733320532,1.0690376654845875,-0.0002258921525342128,-0.00036715219041395564,0.00014126003787974284,BUY,1.068952,1.071195320846658,1.0667086791533418,NEUTRAL,0.0013028571428570976,-1,0,1,0,0,HOLD
2023-01-06 16:00:00,1,EUR/USD,1.06916,1.06968,1.06916,1.06957,1736,1.9,1.0691,1.0699832,SELL,65.62922868741461,NEUTRAL,1.0689284235886605,1.0690770976709143,-0.00014867408225383016,-0.0003234565687819306,0.00017478248652810042,BUY,1.0689094999999997,1.0710662565804618,1.0667527434195376,NEUTRAL,0.0011664285714285366,-1,0,1,0,0,HOLD
2023-01-06 17:00:00,1,EUR/USD,1.07054,1.0713,1.07054,1.07069,4643,1.8,1.069222,1.0698940000000001,SELL,71.07142857142848,SELL,1.069199435344251,1.0691965719175132,2.863426737942376e-06,-0.000258192569677956,0.00026105599641589836,BUY,1.068965,1.0712478467915483,1.0666821532084516,NEUTRAL,0.0012449999999999723,-1,-1,1,0,-1,SELL
2023-01-06 18:00:00,1,EUR/USD,1.0707,1.07104,1.07056,1.07079,3331,1.2,1.069299,1.0697868000000001,SELL,70.2570379436965,SELL,1.0694441375989816,1.0693146036273269,0.00012953397165471614,-0.00018064726141142157,0.0003101812330661377,BUY,1.0689864999999998,1.0713319078312171,1.0666410921687826,NEUTRAL,0.0011628571428571163,-1,-1,1,0,-1,SELL
2023-01-06 19:00:00,1,EUR/USD,1.07041,1.07042,1.07021,1.07028,1135,1.7,1.0694759999999999,1.0696798,SELL,67.68867924528274,NEUTRAL,1.0695727318145227,1.0693861144697472,0.00018661734477554148,-0.00010719434017402896,0.0002938116849495704,BUY,1.0689445,1.071155262907138,1.066733737092862,NEUTRAL,0.001117857142857091,-1,0,1,0,0,HOLD
2023-01-06 20:00:00,1,EUR/USD,1.07167,1.07218,1.07124,1.07139,3106,1.9,1.0697109999999999,1.0696002,BUY,67.72673733804474,NEUTRAL,1.0698523115353653,1.069534550434951,0.000317761100414371,-2.2203252056348982e-05,0.00033996435247072,BUY,1.069016,1.0714466152567435,1.0665853847432565,NEUTRAL,0.001152142857142808,1,0,1,0,2,STRONG_BUY
2023-01-06 21:00:00,1,EUR/USD,1.07236,1.07318,1.07216,1.07253,860,1.6,1.070047,1.0695644,BUY,67.91569086651091,NEUTRAL,1.0702642636068476,1.0697564355879177,0.0005078280189299011,8.380300214090105e-05,0.0004240250167890001,BUY,1.0692115000000002,1.0720948261129615,1.066328173887039,SELL,0.0011935714285713811,1,0,1,-1,1,BUY
2023-01-06 22:00:00,1,EUR/USD,1.07188,1.07283,1.0712,1.07205,2416,1.2,1.0703390000000002,1.0695354,BUY,61.983471074380056,NEUTRAL,1.070538992282717,1.0699263292480719,0.0006126630346452444,0.00018957500864176974,0.00042308802600347467,BUY,1.069451,1.072445415152457,1.066456584847543,NEUTRAL,0.0012428571428570853,1,0,1,0,2,STRONG_BUY
2023-01-06 23:00:00,1,EUR/USD,1.07113,1.07229,1.07113,1.07175,1629,1.6,1.0706609999999999,1.0695198000000001,BUY,72.3140495867761,SELL,1.070725301162299,1.070061415970437,0.0006638851918621125,0.0002844370452858383,0.0003794481465762742,BUY,1.0696809999999999,1.0726376617021658,1.066724338297834,NEUTRAL,0.0011842857142856694,1,-1,1,0,1,BUY
2023-01-07 00:00:00,1,EUR/USD,1.07302,1.07302,1.07278,1.0728,1700,2.0,1.0710959999999998,1.0695438,BUY,74.16452442159337,SELL,1.0710444855988683,1.0702642740467008,0.0007802115521675645,0.00038359194666218356,0.000396619605505381,BUY,1.069947,1.0730246758148083,1.0668693241851916,NEUTRAL,0.0012207142857142575,1,-1,1,0,1,BUY
2023-01-07 01:00:00,1,EUR/USD,1.07271,1.07384,1.07234,1.07321,3093,1.0,1.071506,1.0696002,BUY,75.06203473945381,SELL,1.071377641660581,1.0704824759691673,0.0008951656914135686,0.00048590669561246057,0.00040925899580110804,BUY,1.0702435,1.0733813321380086,1.0671056678619912,NEUTRAL,0.001224999999999968,1,-1,1,0,1,BUY
